*******************************************************************************
Ephemeris / WWW_USER Wed Feb 24 01:44:04 2016 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: 3552 Don Quixote (1983 SA)      {source: JPL#129}
Center body name: Sun (10)                        {source: DE431}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1983-Sep-01 00:00:00.0000 TDB
Stop  time      : A.D. 2016-Mar-20 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Small perturbers: Yes                             {source: SB431-BIG16}
Output units    : KM-S                                                         
Output format   : 02
Reference frame : ICRF/J2000.0                                                 
Output type     : GEOMETRIC cartesian states
Coordinate systm: Earth Mean Equator and Equinox of Reference Epoch            
*******************************************************************************
Initial FK5/J2000.0 heliocentric ecliptic osculating elements (au, days, deg.):
  EPOCH=  2454981.5 ! 2009-May-30.00 (TDB)         Residual RMS= .36171        
   EC= .7138591939946456   QR= 1.208904750718783   TP= 2455083.114208498       
   OM= 350.2678783992935   W=  317.1118412185904   IN= 30.96837943826426       
Asteroid physical parameters (km, seconds, rotational period in hours):        
   GM= n.a.                RAD= 9.5                ROTPER= 7.7                 
   H= 12.9                 G= .150                 B-V= n.a.                   
                           ALBEDO= .030            STYP= D                     
*******************************************************************************
JDTDB,   , X, Y, Z, VX, VY, VZ,
*******************************************************************************
$$SOE
2448992.500000000, A.D. 1993-Jan-05 00:00:00.0000,  1.843374556142989E+08,  2.412952758123738E+08,  3.565210969567705E+08, -7.439037812204510E+00,  1.073107544093696E+01,  1.367070514304837E+01,
2448993.500000000, A.D. 1993-Jan-06 00:00:00.0000,  1.836938371321943E+08,  2.422212780733485E+08,  3.577005284012119E+08, -7.459501698161676E+00,  1.070417712253136E+01,  1.363097437650180E+01,
2448994.500000000, A.D. 1993-Jan-07 00:00:00.0000,  1.830484599868928E+08,  2.431449602128462E+08,  3.588765337599704E+08, -7.479748012321254E+00,  1.067736886308824E+01,  1.359139746216308E+01,
2448995.500000000, A.D. 1993-Jan-08 00:00:00.0000,  1.824013428723790E+08,  2.440663299958318E+08,  3.600491262891369E+08, -7.499779161729328E+00,  1.065065028909241E+01,  1.355197355013236E+01,
2448996.500000000, A.D. 1993-Jan-09 00:00:00.0000,  1.817525042760672E+08,  2.449853951549621E+08,  3.612183191715164E+08, -7.519597521147633E+00,  1.062402102620600E+01,  1.351270179387853E+01,
2448997.500000000, A.D. 1993-Jan-10 00:00:00.0000,  1.811019624815685E+08,  2.459021633905188E+08,  3.623841255169209E+08, -7.539205433559393E+00,  1.059748069935925E+01,  1.347358135029933E+01,
2448998.500000000, A.D. 1993-Jan-11 00:00:00.0000,  1.804497355714154E+08,  2.468166423703493E+08,  3.635465583624687E+08, -7.558605210666399E+00,  1.057102893283770E+01,  1.343461137977808E+01,
2448999.500000000, A.D. 1993-Jan-12 00:00:00.0000,  1.797958414297429E+08,  2.477288397298142E+08,  3.647056306728880E+08, -7.577799133377511E+00,  1.054466535036617E+01,  1.339579104623702E+01,
2449000.500000000, A.D. 1993-Jan-13 00:00:00.0000,  1.791402977449285E+08,  2.486387630717430E+08,  3.658613553408244E+08, -7.596789452288719E+00,  1.051838957518926E+01,  1.335711951718746E+01,
2449001.500000000, A.D. 1993-Jan-14 00:00:00.0000,  1.784831220121908E+08,  2.495464199663952E+08,  3.670137451871529E+08, -7.615578388154913E+00,  1.049220123014856E+01,  1.331859596377672E+01,
2449002.500000000, A.D. 1993-Jan-15 00:00:00.0000,  1.778243315361476E+08,  2.504518179514292E+08,  3.681628129612948E+08, -7.634168132353445E+00,  1.046609993775647E+01,  1.328021956083195E+01,
2449003.500000000, A.D. 1993-Jan-16 00:00:00.0000,  1.771639434333342E+08,  2.513549645318769E+08,  3.693085713415366E+08, -7.652560847339563E+00,  1.044008532026662E+01,  1.324198948690083E+01,
2449004.500000000, A.D. 1993-Jan-17 00:00:00.0000,  1.765019746346831E+08,  2.522558671801240E+08,  3.704510329353536E+08, -7.670758667093858E+00,  1.041415699974094E+01,  1.320390492428924E+01,
2449005.500000000, A.D. 1993-Jan-18 00:00:00.0000,  1.758384418879653E+08,  2.531545333358964E+08,  3.715902102797358E+08, -7.688763697561590E+00,  1.038831459811328E+01,  1.316596505909586E+01,
2449006.500000000, A.D. 1993-Jan-19 00:00:00.0000,  1.751733617601936E+08,  2.540509704062520E+08,  3.727261158415172E+08, -7.706578017084289E+00,  1.036255773724940E+01,  1.312816908124378E+01,
2449007.500000000, A.D. 1993-Jan-20 00:00:00.0000,  1.745067506399893E+08,  2.549451857655766E+08,  3.738587620177072E+08, -7.724203676822276E+00,  1.033688603900408E+01,  1.309051618450920E+01,
2449008.500000000, A.D. 1993-Jan-21 00:00:00.0000,  1.738386247399126E+08,  2.558371867555858E+08,  3.749881611358252E+08, -7.741642701170901E+00,  1.031129912527349E+01,  1.305300556654677E+01,
2449009.500000000, A.D. 1993-Jan-22 00:00:00.0000,  1.731690000987578E+08,  2.567269806853310E+08,  3.761143254542361E+08, -7.758897088166681E+00,  1.028579661804507E+01,  1.301563642891231E+01,
2449010.500000000, A.D. 1993-Jan-23 00:00:00.0000,  1.724978925838129E+08,  2.576145748312083E+08,  3.772372671624886E+08, -7.775968809885883E+00,  1.026037813944322E+01,  1.297840797708226E+01,
2449011.500000000, A.D. 1993-Jan-24 00:00:00.0000,  1.718253178930859E+08,  2.584999764369733E+08,  3.783569983816544E+08, -7.792859812833674E+00,  1.023504331177162E+01,  1.294131942047022E+01,
2449012.500000000, A.D. 1993-Jan-25 00:00:00.0000,  1.711512915574981E+08,  2.593831927137576E+08,  3.794735311646692E+08, -7.809572018324374E+00,  1.020979175755176E+01,  1.290436997244036E+01,
2449013.500000000, A.D. 1993-Jan-26 00:00:00.0000,  1.704758289430437E+08,  2.602642308400893E+08,  3.805868774966744E+08, -7.826107322851970E+00,  1.018462309955784E+01,  1.286755885031772E+01,
2449014.500000000, A.D. 1993-Jan-27 00:00:00.0000,  1.697989452529193E+08,  2.611430979619165E+08,  3.816970492953598E+08, -7.842467598450203E+00,  1.015953696084692E+01,  1.283088527539496E+01,
2449015.500000000, A.D. 1993-Jan-28 00:00:00.0000,  1.691206555296218E+08,  2.620198011926321E+08,  3.828040584113061E+08, -7.858654693040374E+00,  1.013453296479335E+01,  1.279434847293973E+01,
2449016.500000000, A.D. 1993-Jan-29 00:00:00.0000,  1.684409746570171E+08,  2.628943476131038E+08,  3.839079166283292E+08, -7.874670430768881E+00,  1.010961073510693E+01,  1.275794767219258E+01,
2449017.500000000, A.D. 1993-Jan-30 00:00:00.0000,  1.677599173623804E+08,  2.637667442717029E+08,  3.850086356638229E+08, -7.890516612329525E+00,  1.008476989586099E+01,  1.272168210636831E+01,
2449018.500000000, A.D. 1993-Jan-31 00:00:00.0000,  1.670774982184088E+08,  2.646369981843373E+08,  3.861062271691026E+08, -7.906195015272046E+00,  1.006001007151428E+01,  1.268555101265270E+01,
2449019.500000000, A.D. 1993-Feb-01 00:00:00.0000,  1.663937316452086E+08,  2.655051163344856E+08,  3.872007027297476E+08, -7.921707394295287E+00,  1.003533088693777E+01,  1.264955363220015E+01,
2449020.500000000, A.D. 1993-Feb-02 00:00:00.0000,  1.657086319122569E+08,  2.663711056732339E+08,  3.882920738659443E+08, -7.937055481521519E+00,  1.001073196743803E+01,  1.261368921012772E+01,
2449021.500000000, A.D. 1993-Feb-03 00:00:00.0000,  1.650222131403419E+08,  2.672349731193148E+08,  3.893803520328286E+08, -7.952240986754346E+00,  9.986212938790043E+00,  1.257795699551241E+01,
2449022.500000000, A.D. 1993-Feb-04 00:00:00.0000,  1.643344893034799E+08,  2.680967255591497E+08,  3.904655486208273E+08, -7.967265597715033E+00,  9.961773427276958E+00,  1.254235624139007E+01,
2449023.500000000, A.D. 1993-Feb-05 00:00:00.0000,  1.636454742308142E+08,  2.689563698468943E+08,  3.915476749560007E+08, -7.982130980261354E+00,  9.937413059743617E+00,  1.250688620475982E+01,
2449024.500000000, A.D. 1993-Feb-06 00:00:00.0000,  1.629551816084956E+08,  2.698139128044907E+08,  3.926267423003858E+08, -7.996838778586810E+00,  9.913131463667277E+00,  1.247154614659587E+01,
2449025.500000000, A.D. 1993-Feb-07 00:00:00.0000,  1.622636249815454E+08,  2.706693612217255E+08,  3.937027618523397E+08, -8.011390615404137E+00,  9.888928267252913E+00,  1.243633533187073E+01,
2449026.500000000, A.D. 1993-Feb-08 00:00:00.0000,  1.615708177557045E+08,  2.715227218562981E+08,  3.947757447468876E+08, -8.025788092118129E+00,  9.864803099557800E+00,  1.240125302959328E+01,
2449027.500000000, A.D. 1993-Feb-09 00:00:00.0000,  1.608767731992666E+08,  2.723740014339011E+08,  3.958457020560732E+08, -8.040032788995635E+00,  9.840755590652952E+00,  1.236629851286624E+01,
2449028.500000000, A.D. 1993-Feb-10 00:00:00.0000,  1.601815044448973E+08,  2.732232066483158E+08,  3.969126447893162E+08, -8.054126265343781E+00,  9.816785371825125E+00,  1.233147105896629E+01,
2449029.500000000, A.D. 1993-Feb-11 00:00:00.0000,  1.594850244914364E+08,  2.740703441615282E+08,  3.979765838937767E+08, -8.068070059714007E+00,  9.792892075823007E+00,  1.229676994945068E+01,
2449030.500000000, A.D. 1993-Feb-12 00:00:00.0000,  1.587873462056807E+08,  2.749154206038669E+08,  3.990375302547311E+08, -8.081865690148428E+00,  9.769075337144439E+00,  1.226219447029028E+01,
2449031.500000000, A.D. 1993-Feb-13 00:00:00.0000,  1.580884823241431E+08,  2.757584425741685E+08,  4.000954946959602E+08, -8.095514654493869E+00,  9.745334792357879E+00,  1.222774391202799E+01,
2449032.500000000, A.D. 1993-Feb-14 00:00:00.0000,  1.573884454547811E+08,  2.765994166399704E+08,  4.011504879801511E+08, -8.109018430803003E+00,  9.721670080439448E+00,  1.219341756995483E+01,
2449033.500000000, A.D. 1993-Feb-15 00:00:00.0000,  1.566872480786854E+08,  2.774383493377336E+08,  4.022025208093161E+08, -8.122378477842599E+00,  9.698080843104362E+00,  1.215921474429412E+01,
2449034.500000000, A.D. 1993-Feb-16 00:00:00.0000,  1.559849025517206E+08,  2.782752471730922E+08,  4.032516038252261E+08, -8.135596235715850E+00,  9.674566725092731E+00,  1.212513474037338E+01,
2449035.500000000, A.D. 1993-Feb-17 00:00:00.0000,  1.552814211061066E+08,  2.791101166211245E+08,  4.042977476098582E+08, -8.148673126598545E+00,  9.651127374377051E+00,  1.209117686876625E+01,
2449036.500000000, A.D. 1993-Feb-18 00:00:00.0000,  1.545768158519321E+08,  2.799429641266367E+08,  4.053409626858526E+08, -8.161610555558562E+00,  9.627762442248768E+00,  1.205734044537871E+01,
2449037.500000000, A.D. 1993-Feb-19 00:00:00.0000,  1.538710987785962E+08,  2.807737961044481E+08,  4.063812595169752E+08, -8.174409911427571E+00,  9.604471583247008E+00,  1.202362479145648E+01,
2449038.500000000, A.D. 1993-Feb-20 00:00:00.0000,  1.531642817561733E+08,  2.816026189396631E+08,  4.074186485085754E+08, -8.187072567646002E+00,  9.581254454931072E+00,  1.199002923350642E+01,
2449039.500000000, A.D. 1993-Feb-21 00:00:00.0000,  1.524563765367094E+08,  2.824294389879150E+08,  4.084531400080342E+08, -8.199599883036006E+00,  9.558110717478614E+00,  1.195655310311743E+01,
2449040.500000000, A.D. 1993-Feb-22 00:00:00.0000,  1.517473947554567E+08,  2.832542625755723E+08,  4.094847443051922E+08, -8.211993202420450E+00,  9.535040033164613E+00,  1.192319573670207E+01,
2449041.500000000, A.D. 1993-Feb-23 00:00:00.0000,  1.510373479320633E+08,  2.840770959998921E+08,  4.105134716327531E+08, -8.224253857048781E+00,  9.512042065761229E+00,  1.188995647517600E+01,
2449042.500000000, A.D. 1993-Feb-24 00:00:00.0000,  1.503262474717357E+08,  2.848979455291247E+08,  4.115393321666578E+08, -8.236383164805643E+00,  9.489116479928537E+00,  1.185683466361034E+01,
2449043.500000000, A.D. 1993-Feb-25 00:00:00.0000,  1.496141046663916E+08,  2.857168174025649E+08,  4.125623360264284E+08, -8.248382430212624E+00,  9.466262940661693E+00,  1.182382965089295E+01,
2449044.500000000, A.D. 1993-Feb-26 00:00:00.0000,  1.489009306958209E+08,  2.865337178305613E+08,  4.135824932754851E+08, -8.260252944260570E+00,  9.443481112848918E+00,  1.179094078943173E+01,
2449045.500000000, A.D. 1993-Feb-27 00:00:00.0000,  1.481867366288662E+08,  2.873486529944928E+08,  4.145998139214395E+08, -8.271995984128759E+00,  9.420770660974124E+00,  1.175816743492361E+01,
2449046.500000000, A.D. 1993-Feb-28 00:00:00.0000,  1.474715334246305E+08,  2.881616290467266E+08,  4.156143079163716E+08, -8.283612812853962E+00,  9.398131248974588E+00,  1.172550894620161E+01,
2449047.500000000, A.D. 1993-Mar-01 00:00:00.0000,  1.467553319337129E+08,  2.889726521105701E+08,  4.166259851570974E+08, -8.295104679007784E+00,  9.375562540242578E+00,  1.169296468515989E+01,
2449048.500000000, A.D. 1993-Mar-02 00:00:00.0000,  1.460381428994711E+08,  2.897817282802283E+08,  4.176348554854320E+08, -8.306472816427853E+00,  9.353064197745180E+00,  1.166053401674778E+01,
2449049.500000000, A.D. 1993-Mar-03 00:00:00.0000,  1.453199769593025E+08,  2.905888636207751E+08,  4.186409286884560E+08, -8.317718444031255E+00,  9.330635884227908E+00,  1.162821630901750E+01,
2449050.500000000, A.D. 1993-Mar-04 00:00:00.0000,  1.446008446459383E+08,  2.913940641681452E+08,  4.196442144987864E+08, -8.328842765722921E+00,  9.308277262467584E+00,  1.159601093320819E+01,
2449051.500000000, A.D. 1993-Mar-05 00:00:00.0000,  1.438807563887413E+08,  2.921973359291483E+08,  4.206447225948570E+08, -8.339846970397382E+00,  9.285987995543636E+00,  1.156391726384985E+01,
2449052.500000000, A.D. 1993-Mar-06 00:00:00.0000,  1.431597225149993E+08,  2.929986848815067E+08,  4.216424626012065E+08, -8.350732232023731E+00,  9.263767747103829E+00,  1.153193467887310E+01,
2449053.500000000, A.D. 1993-Mar-07 00:00:00.0000,  1.424377532512086E+08,  2.937981169739156E+08,  4.226374440887783E+08, -8.361499709798256E+00,  9.241616181608126E+00,  1.150006255971462E+01,
2449054.500000000, A.D. 1993-Mar-08 00:00:00.0000,  1.417148587243420E+08,  2.945956381261222E+08,  4.236296765752264E+08, -8.372150548347907E+00,  9.219532964541250E+00,  1.146830029141139E+01,
2449055.500000000, A.D. 1993-Mar-09 00:00:00.0000,  1.409910489630977E+08,  2.953912542290223E+08,  4.246191695252303E+08, -8.382685877968406E+00,  9.197517762590019E+00,  1.143664726267992E+01,
2449056.500000000, A.D. 1993-Mar-10 00:00:00.0000,  1.402663338991258E+08,  2.961849711447709E+08,  4.256059323508164E+08, -8.393106814883293E+00,  9.175570243785712E+00,  1.140510286597931E+01,
2449057.500000000, A.D. 1993-Mar-11 00:00:00.0000,  1.395407233682331E+08,  2.969767947069029E+08,  4.265899744116823E+08, -8.403414461512748E+00,  9.153690077614089E+00,  1.137366649755826E+01,
2449058.500000000, A.D. 1993-Mar-12 00:00:00.0000,  1.388142271115639E+08,  2.977667307204624E+08,  4.275713050155272E+08, -8.413609906744012E+00,  9.131876935097161E+00,  1.134233755748748E+01,
2449059.500000000, A.D. 1993-Mar-13 00:00:00.0000,  1.380868547767576E+08,  2.985547849621387E+08,  4.285499334183816E+08, -8.423694226197599E+00,  9.110130488851395E+00,  1.131111544967932E+01,
2449060.500000000, A.D. 1993-Mar-14 00:00:00.0000,  1.373586159190839E+08,  2.993409631804053E+08,  4.295258688249407E+08, -8.433668482485659E+00,  9.088450413126504E+00,  1.127999958189647E+01,
2449061.500000000, A.D. 1993-Mar-15 00:00:00.0000,  1.366295200025555E+08,  3.001252710956624E+08,  4.304991203888969E+08, -8.443533725460206E+00,  9.066836383829440E+00,  1.124898936575207E+01,
2449062.500000000, A.D. 1993-Mar-16 00:00:00.0000,  1.358995764010209E+08,  3.009077144003807E+08,  4.314696972132715E+08, -8.453290992450636E+00,  9.045288078537133E+00,  1.121808421670287E+01,
2449063.500000000, A.D. 1993-Mar-17 00:00:00.0000,  1.351687943992358E+08,  3.016882987592459E+08,  4.324376083507473E+08, -8.462941308489540E+00,  9.023805176499792E+00,  1.118728355403651E+01,
2449064.500000000, A.D. 1993-Mar-18 00:00:00.0000,  1.344371831939169E+08,  3.024670298093026E+08,  4.334028628039985E+08, -8.472485686528195E+00,  9.002387358639108E+00,  1.115658680085528E+01,
2449065.500000000, A.D. 1993-Mar-19 00:00:00.0000,  1.337047518947760E+08,  3.032439131600999E+08,  4.343654695260192E+08, -8.481925127641450E+00,  8.981034307541904E+00,  1.112599338405658E+01,
2449066.500000000, A.D. 1993-Mar-20 00:00:00.0000,  1.329715095255383E+08,  3.040189543938333E+08,  4.353254374204509E+08, -8.491260621223931E+00,  8.959745707450734E+00,  1.109550273431123E+01,
2449067.500000000, A.D. 1993-Mar-21 00:00:00.0000,  1.322374650249430E+08,  3.047921590654884E+08,  4.362827753419071E+08, -8.500493145176115E+00,  8.938521244252724E+00,  1.106511428603999E+01,
2449068.500000000, A.D. 1993-Mar-22 00:00:00.0000,  1.315026272477288E+08,  3.055635327029817E+08,  4.372374920962962E+08, -8.509623666084567E+00,  8.917360605468016E+00,  1.103482747738965E+01,
2449069.500000000, A.D. 1993-Mar-23 00:00:00.0000,  1.307670049656039E+08,  3.063330808073020E+08,  4.381895964411429E+08, -8.518653139394422E+00,  8.896263480237215E+00,  1.100464175020795E+01,
2449070.500000000, A.D. 1993-Mar-24 00:00:00.0000,  1.300306068682012E+08,  3.071008088526492E+08,  4.391390970859060E+08, -8.527582509575105E+00,  8.875229559309199E+00,  1.097455655001845E+01,
2449071.500000000, A.D. 1993-Mar-25 00:00:00.0000,  1.292934415640199E+08,  3.078667222865726E+08,  4.400860026922961E+08, -8.536412710281553E+00,  8.854258535029048E+00,  1.094457132599513E+01,
2449072.500000000, A.D. 1993-Mar-26 00:00:00.0000,  1.285555175813530E+08,  3.086308265301093E+08,  4.410303218745887E+08, -8.545144664510159E+00,  8.833350101326420E+00,  1.091468553093707E+01,
2449073.500000000, A.D. 1993-Mar-27 00:00:00.0000,  1.278168433692015E+08,  3.093931269779195E+08,  4.419720631999371E+08, -8.553779284750091E+00,  8.812503953704317E+00,  1.088489862124312E+01,
2449074.500000000, A.D. 1993-Mar-28 00:00:00.0000,  1.270774272981760E+08,  3.101536289984226E+08,  4.429112351886819E+08, -8.562317473130662E+00,  8.791719789228667E+00,  1.085521005688691E+01,
2449075.500000000, A.D. 1993-Mar-29 00:00:00.0000,  1.263372776613853E+08,  3.109123379339315E+08,  4.438478463146590E+08, -8.570760121565348E+00,  8.770997306518055E+00,  1.082561930139183E+01,
2449076.500000000, A.D. 1993-Mar-30 00:00:00.0000,  1.255964026753134E+08,  3.116692591007869E+08,  4.447819050055052E+08, -8.579108111892285E+00,  8.750336205734179E+00,  1.079612582180638E+01,
2449077.500000000, A.D. 1993-Mar-31 00:00:00.0000,  1.248548104806837E+08,  3.124243977894893E+08,  4.457134196429618E+08, -8.587362316011744E+00,  8.729736188572662E+00,  1.076672908867965E+01,
2449078.500000000, A.D. 1993-Apr-01 00:00:00.0000,  1.241125091433117E+08,  3.131777592648318E+08,  4.466423985631757E+08, -8.595523596020916E+00,  8.709196958254330E+00,  1.073742857603708E+01,
2449079.500000000, A.D. 1993-Apr-02 00:00:00.0000,  1.233695066549466E+08,  3.139293487660317E+08,  4.475688500569990E+08, -8.603592804346057E+00,  8.688718219516685E+00,  1.070822376135630E+01,
2449080.500000000, A.D. 1993-Apr-03 00:00:00.0000,  1.226258109341011E+08,  3.146791715068603E+08,  4.484927823702862E+08, -8.611570783872176E+00,  8.668299678605717E+00,  1.067911412554325E+01,
2449081.500000000, A.D. 1993-Apr-04 00:00:00.0000,  1.218814298268700E+08,  3.154272326757739E+08,  4.494142037041892E+08, -8.619458368070495E+00,  8.647941043267918E+00,  1.065009915290841E+01,
2449082.500000000, A.D. 1993-Apr-05 00:00:00.0000,  1.211363711077387E+08,  3.161735374360422E+08,  4.503331222154506E+08, -8.627256381123688E+00,  8.627642022742330E+00,  1.062117833114306E+01,
2449083.500000000, A.D. 1993-Apr-06 00:00:00.0000,  1.203906424803796E+08,  3.169180909258777E+08,  4.512495460166947E+08, -8.634965638049099E+00,  8.607402327752677E+00,  1.059235115129578E+01,
2449084.500000000, A.D. 1993-Apr-07 00:00:00.0000,  1.196442515784397E+08,  3.176608982585633E+08,  4.521634831767167E+08, -8.642586944819939E+00,  8.587221670499455E+00,  1.056361710774890E+01,
2449085.500000000, A.D. 1993-Apr-08 00:00:00.0000,  1.188972059663158E+08,  3.184019645225791E+08,  4.530749417207696E+08, -8.650121098484602E+00,  8.567099764651894E+00,  1.053497569819497E+01,
2449086.500000000, A.D. 1993-Apr-09 00:00:00.0000,  1.181495131399213E+08,  3.191412947817299E+08,  4.539839296308489E+08, -8.657568887284146E+00,  8.547036325339716E+00,  1.050642642361328E+01,
2449087.500000000, A.D. 1993-Apr-10 00:00:00.0000,  1.174011805274419E+08,  3.198788940752702E+08,  4.548904548459762E+08, -8.664931090767736E+00,  8.527031069144666E+00,  1.047796878824624E+01,
2449088.500000000, A.D. 1993-Apr-11 00:00:00.0000,  1.166522154900816E+08,  3.206147674180297E+08,  4.557945252624796E+08, -8.672208479906779E+00,  8.507083714091570E+00,  1.044960229957571E+01,
2449089.500000000, A.D. 1993-Apr-12 00:00:00.0000,  1.159026253227990E+08,  3.213489198005372E+08,  4.566961487342727E+08, -8.679401817206825E+00,  8.487193979639043E+00,  1.042132646829918E+01,
2449090.500000000, A.D. 1993-Apr-13 00:00:00.0000,  1.151524172550338E+08,  3.220813561891446E+08,  4.575953330731316E+08, -8.686511856817948E+00,  8.467361586669627E+00,  1.039314080830571E+01,
2449091.500000000, A.D. 1993-Apr-14 00:00:00.0000,  1.144015984514244E+08,  3.228120815261492E+08,  4.584920860489691E+08, -8.693539344643129E+00,  8.447586257479248E+00,  1.036504483665161E+01,
2449092.500000000, A.D. 1993-Apr-15 00:00:00.0000,  1.136501760125156E+08,  3.235411007299150E+08,  4.593864153901079E+08, -8.700485018444985E+00,  8.427867715765986E+00,  1.033703807353588E+01,
2449093.500000000, A.D. 1993-Apr-16 00:00:00.0000,  1.128981569754573E+08,  3.242684186949941E+08,  4.602783287835506E+08, -8.707349607950590E+00,  8.408205686618103E+00,  1.030912004227522E+01,
2449094.500000000, A.D. 1993-Apr-17 00:00:00.0000,  1.121455483146944E+08,  3.249940402922454E+08,  4.611678338752481E+08, -8.714133834953389E+00,  8.388599896500388E+00,  1.028129026927831E+01,
2449095.500000000, A.D. 1993-Apr-18 00:00:00.0000,  1.113923569426479E+08,  3.257179703689535E+08,  4.620549382703658E+08, -8.720838413414846E+00,  8.369050073240812E+00,  1.025354828402020E+01,
2449096.500000000, A.D. 1993-Apr-19 00:00:00.0000,  1.106385897103876E+08,  3.264402137489459E+08,  4.629396495335472E+08, -8.727464049561753E+00,  8.349555946014606E+00,  1.022589361901537E+01,
